,0
596108338,2
1660033852,2
1116784559,2
-1015317898,2
1546560971,2
495963389,2
-2066799005,2
-1360648519,2
1364196718,2
-145013816,2
369528183,2
-183038491,2
-305426141,2
-909979475,2
-420039033,2
-1662558600,2
2028794278,2
-589804446,2
763294921,2
-1182417345,2
1123102786,2
-1176338534,2
-1495081335,2
889601545,2
-772816392,2
289592893,2
1694360152,2
-890708991,2
-1724962066,2
1997615361,2
-446669311,2
-1887014509,2
-614457858,2
-493962547,2
-999231283,2
1057041324,2
-1280885695,2
-89699292,2
-1598617957,2
-1183867320,2
1918373406,2
1185083444,2
-220632735,2
-1215841218,2
1050330894,2
-2121041078,2
1643565805,2
-1068945060,2
-1146537693,2
-221920323,2
-306842441,2
-1016150159,2
1884327340,2
1744476968,2
1812161044,2
1255245870,2
-1612950028,2
-18186941,2
-688895971,2
372823553,2
278740326,2
1152882759,2
-1650428858,2
1045329927,2
1399649271,2
-1187262454,2
1097901380,2
-309986022,2
-57998751,2
-1128136866,2
1977770037,2
-475402342,2
-2030567629,2
-1583298196,2
1929432135,2
1666885640,2
-49908543,2
-205561514,2
1073496289,2
1824437460,2
-374422159,2
1180882179,2
-152849520,2
-1424122822,2
1309821665,2
187601880,2
-2022028991,2
2018956915,2
-1343437297,2
98242185,2
-80657026,2
1851225771,2
-1286221237,2
1347476300,2
2089425194,2
-478719420,2
1982792503,2
794670158,2
1739255039,2
1842390178,2
-2120081485,2
1906770064,2
1378872166,2
1213396541,2
647871444,2
-910090068,2
-1102831393,2
1780121472,2
-118952637,2
496040419,2
-409569205,2
150193258,2
-1609698955,2
-1373349976,2
1398584412,2
-1769847269,2
-853965568,2
-155469235,2
1169328346,2
1654258652,2
250661979,2
389804399,2
578978819,2
-1324640221,2
-28030993,2
2108640142,2
1578423546,2
-1601058858,2
297141664,2
-738296886,2
-1200723167,2
389086147,2
1897051422,2
-1231473145,2
1150543680,2
-176857783,2
-1370365798,2
1863179136,2
-365408232,2
1352523197,2
-879658262,2
-1594895016,2
-2029901573,2
-2140714634,2
-1088551352,2
699626309,2
-1599874659,2
-1270764701,2
-2037804238,2
450755806,2
129094122,2
1795040105,2
255736202,2
-495225936,2
237675533,2
-555476442,2
1236722143,2
-1462177193,2
-257367602,2
1786659718,2
651367981,2
988403501,2
435591066,2
1430809627,2
1032811541,2
1370827416,2
2051394548,2
-1654185156,2
-731584026,2
-835154361,2
1458514559,2
1620496011,2
-1630467509,2
453225188,2
-1076793037,2
2135956695,2
-159994166,2
314430908,2
-1272566410,2
-1807094577,2
452892721,2
1191538022,2
178246952,2
171863230,2
-1715416069,2
-2034358273,2
-1060210483,2
-1009358860,2
1376758982,2
-266682369,2
862339026,2
-1502849090,2
-460879267,2
450790781,2
106250396,2
633554802,2
-170652423,2
1167755575,2
-1962502390,2
200905433,2
-281976907,2
-1657324830,2
582398723,2
1823321239,2
409957885,2
-1735397049,2
-524855869,2
1467911125,2
869378015,2
1801139051,2
-449652633,2
-1654015533,2
291862446,2
726902422,2
-658061268,2
1596930891,2
-946981751,2
879565136,2
-1682734314,2
-1238185069,2
-1726172219,2
1242595903,2
1740919085,2
277646769,2
1276176684,2
994879215,2
1977035244,2
2054596285,2
-354997494,2
591137955,2
1423585481,2
648455924,2
332251798,2
-788724660,2
22982231,2
563241416,2
-922868593,2
1327468944,2
222135730,2
-1141409603,2
-1408015911,2
-2040984620,2
-656481833,2
522083620,2
760603373,2
336573212,2
-1704476438,2
930293466,2
-217655043,2
1887257919,2
-1866833102,2
520149511,2
1923357486,2
759999768,2
1218730065,2
1893687175,2
-1787769616,2
-1487468506,2
-951497053,2
2027637793,2
1951274429,2
-35297945,2
467087683,2
1632998176,2
-2055180838,2
1192476729,2
-705256458,2
-812347744,2
-18841082,2
-811368394,2
1925885790,2
-1741863136,2
-850964458,2
-1078287775,2
2133185298,2
-1457500818,2
-1455936001,2
-46552502,2
1265586911,2
101366488,2
774836669,2
442228634,2
1363883093,2
1666806692,2
879490654,2
-516121984,2
1664944841,2
-1417742963,2
713379582,2
-1900264042,2
-413543352,2
-946341693,2
-1253324931,2
-455939290,2
-1546501795,2
-2102801723,2
1131657665,2
-975624605,2
-1062278810,2
-1034050584,2
-1556022090,2
-1257861940,2
667396967,2
-475320690,2
1941528287,2
-1294180552,2
1615768555,2
-1416131123,2
-1518909956,2
2138973263,2
980543128,2
1095882632,2
327182183,2
1266326376,2
1032545900,2
-822810778,2
1888043662,2
1494164075,2
1736236469,2
-2022880600,2
1736983231,2
652517272,2
-1804030657,2
-1334081527,2
-1351038158,2
915904129,2
1574569865,2
-48830220,2
-865742969,2
1872076703,2
524017141,2
961602359,2
-1414270359,2
-1943255861,2
-229708932,2
296216994,2
-1561043217,2
862350014,2
1314606148,2
913467809,2
1506826666,2
1609630279,2
-1691299218,2
-864243167,2
-1533545370,2
374165172,2
1798735797,2
-403934475,2
-99854553,2
-910257189,2
-239997284,2
1682890668,2
-345537102,2
593215224,2
1211167661,2
-1436602890,2
-93291028,2
-980010150,2
-2137488938,2
-1536407314,2
1888370862,2
-239286389,2
-262654194,2
-415475558,2
-454216980,2
2098495643,2
349562137,2
-1680592011,2
1425103474,2
2106576767,2
1292149778,2
-287329954,2
1465172444,2
-943255530,2
-2027712020,2
-98983104,2
-1002116567,2
1651497381,2
160223377,2
140840851,2
-42564948,2
-454003191,2
2051976749,2
-1013308427,2
-1718013332,2
242636909,2
-1822789374,2
-242879179,2
-842195769,2
-1611396948,2
-1202617834,2
-75144506,2
-1869984030,2
-1603738061,2
52848455,2
-139777630,2
-665858046,2
27750006,2
725449812,2
1076177203,2
1010200085,2
-1969788347,2
624933392,2
1721254252,2
-508073132,2
1804868145,2
1580869668,2
-1657703174,2
65115929,2
-264961383,2
1010724298,2
2095616845,2
-379805479,2
1553128271,2
976475885,2
-1461706801,2
-1327383306,2
1267741201,2
164081866,2
1890320828,2
41278884,2
1482385226,2
1461423999,2
-2087640537,2
903651,2
-1356951720,2
236830114,2
-51193205,2
22994410,2
-1920102042,2
955023421,2
1350005575,2
-1652071189,2
1200051013,2
1813608324,2
-696316367,2
282723154,2
-1707644350,2
-601409656,2
-40198657,2
-1297239274,2
-1851192625,2
1602082800,2
-951796220,2
386980890,2
1367174383,2
-1322708859,2
-1676146091,2
81138946,2
-849788133,2
-282814566,2
-15763615,2
622750808,2
-270265074,2
80602132,2
1750525041,2
-110034785,2
-1351963411,2
-779763812,2
1026442715,2
126370030,2
1668353003,2
1971908076,2
-318076595,2
1446157246,2
1933531092,2
326738770,2
889523665,2
1376207850,2
-1998481631,2
254175509,2
-51580781,2
1372565096,2
-490735025,2
447658096,2
-1571001920,2
-2143716357,2
-457605981,2
-1357851433,2
837216585,2
276343000,2
-319991270,2
-958026706,2
-327518987,2
1503267889,2
-385201286,2
576181888,2
1259107726,2
-956300831,2
-786836089,2
-693166341,2
1134022819,2
-920221339,2
647336784,2
-717605886,2
-1151239007,2
-249683656,2
1583150971,2
-480240997,2
2002553785,2
752663838,2
-40000871,2
-1597978360,2
79697540,2
400698253,2
1718669751,2
2056373833,2
-381197785,2
-303281128,2
47605057,2
-1681179733,2
-965314696,2
1084928404,2
1214153072,2
1321140326,2
1308858272,2
770548303,2
463852441,2
-1435906559,2
1415510158,2
227367851,2
-1315076858,2
-463092452,2
900083780,2
107500755,2
1197338553,2
-386679533,2
-1711591189,2
-1533163106,2
-398678031,2
1210041653,2
-1654614161,2
-1471957450,2
1984448463,2
479950198,2
48108,2
1357939367,2
-1459067210,2
-1440593385,2
-2016141863,2
-1064404339,2
475978501,2
518622899,2
-215190351,2
1486134308,2
1354897119,2
226421002,2
-429344793,2
-674990725,2
-2039685276,2
2071910329,2
1502344176,2
-566997001,2
489700637,2
442561862,2
1691571417,2
1537820350,2
-1722915854,2
-632449706,2
1800975830,2
-1505481029,2
187055590,2
-1086143258,2
346308714,2
-288148259,2
-868597155,2
349426025,2
-1186589119,2
-252490719,2
701225230,2
-1408673827,2
477164478,2
392184787,2
-607523746,2
-546978225,2
106852415,2
1710368313,2
-651724105,2
429745183,2
-1019209504,2
-122976738,2
428676263,2
1548609546,2
-805235423,2
225343733,2
-195464885,2
-359082984,2
353092088,2
2118162407,2
-2110645424,2
1687385414,2
-1276243502,2
1418743339,2
150007676,2
-13251458,2
1306903949,2
1598623146,2
64057393,2
-655942583,2
-1884097837,2
-1185010592,2
-1689624287,2
-914034296,2
39602575,2
2006448217,2
295374041,2
1976887169,2
487712446,2
-435468215,2
1801553895,2
1791837781,2
1410897902,2
-924846536,2
803111275,2
936489042,2
-1929304365,2
748459493,2
329131155,2
30596473,2
-1212022295,2
-1550164681,2
564620283,2
-717840552,2
-1862913927,2
-2109409901,2
1318235700,2
1043624277,2
-2067589109,2
-434287631,2
1795717276,2
-683335507,2
-1881557111,2
403824149,2
1740692066,2
528246884,2
-428015322,2
574552597,2
788338077,2
-844989934,2
376635276,2
1332865711,2
1592035087,2
1136468705,2
1582377464,2
1303570094,2
304896622,2
1622347902,2
-2138435802,2
-914246445,2
669616452,2
-971401548,2
60480445,2
-749478385,2
-728473604,2
-1197652845,2
-1243860570,2
611676956,2
893711822,2
2089412324,2
2053163996,2
-427510460,2
1959967407,2
-592638836,2
1910480029,2
243441341,2
-1647856865,2
-940122776,2
-1892682163,2
643978145,2
1039522059,2
-1662428567,2
823507929,2
-976254587,2
17998928,2
-1511090528,2
1075762846,2
1663660201,2
-254399370,2
-827632232,2
1635172557,2
1612101196,2
2070392011,2
814129306,2
-522389856,2
-1577362510,2
-1381256912,2
-2102791384,2
937515126,2
1046994685,2
585148132,2
1313789832,2
2122862753,2
-630339872,2
1743362652,2
-2096294895,2
-913319911,2
1286286724,2
-1313509373,2
388145957,2
-1777474142,2
-1374170672,2
614906876,2
1037628078,2
790324728,2
1718543139,2
540426606,2
-716663717,2
1007178126,2
2049197336,2
-513566170,2
267932714,2
159397172,2
-1870595902,2
117299166,2
114290839,2
-191651838,2
68536443,2
-1744629997,2
743436876,2
1196175388,2
1678361240,2
545131380,2
1852967833,2
-56978781,2
-344837390,2
-1462566987,2
-376390857,2
-669174389,2
80811939,2
44485966,2
-1588980560,2
1119793155,2
1914755495,1
-1085156359,1
-696836190,1
-421151016,1
-726627590,1
1045327195,1
1054172628,1
-969759838,1
-385312873,1
-786037404,1
1995446835,1
1056329589,1
-497410532,1
-339199193,1
1620954621,1
-1718306030,1
591393608,1
709640226,1
-111669305,1
-1653624216,1
-128847844,1
1484843040,1
2099063628,1
-2034775750,1
1041571525,1
1952234622,1
550654753,1
-1095036635,1
559910283,1
-175641494,1
1009378862,1
1675014695,1
776265187,1
-691416684,1
1971142979,1
769078854,1
574806558,1
-737118252,1
-324344877,1
-3971196,1
587636671,1
487287770,1
1603984038,1
1686378475,1
591392912,1
765008817,1
659477273,1
1612538370,1
1913149605,1
1801622908,1
260866013,1
-1146927882,1
-1868841397,1
66695946,1
-1673289692,1
-1409487252,1
889266479,1
536187046,1
1277821239,1
1827945667,1
-2032290061,1
-1622061754,1
390346822,1
1311683746,1
1227219799,1
-337261394,1
1797278637,1
-1412757433,1
668708901,1
327383341,1
589723859,1
-502267671,1
1144487107,1
327838009,1
463286442,1
562954723,1
1422285434,1
1602078597,1
-1119799894,1
704455848,1
-1765008981,1
223635658,1
1743009348,1
1720846116,1
98394407,1
-827165972,1
477968290,1
2129701552,1
-699831386,1
-1338329950,1
67465497,1
-340655334,1
-1810823027,1
-1946090270,1
1306456140,1
-1124293266,1
23493180,1
1777429658,1
-527858360,1
1543753029,1
70342907,1
2115521995,1
153574370,1
1917019421,1
-555957156,1
1801461775,1
-1387091314,1
2075562400,1
-1664580610,1
435924000,1
1315899007,1
1296825637,1
1012158753,1
958262776,1
479280662,1
-497787664,1
-295254831,1
1095232549,1
1908524691,1
162572535,1
2113816942,1
351668062,1
-1110459293,1
147332004,1
1583633692,1
1850458821,1
-625661812,1
-506834868,1
2098661521,1
-1541699524,1
-1166059662,1
-608170539,1
488441014,1
-1556570866,1
-1311003426,1
1616942575,1
234028417,1
522569130,1
1871802442,1
-1353229910,1
311467632,1
-2047552308,1
489206009,1
-577954993,1
-298947427,1
-1487398804,1
1952840276,1
-1690771653,1
-1125792253,1
-372316583,1
1076760797,1
-76001098,1
1697950870,1
1105675247,1
506540316,1
-761838986,1
1687357204,1
571238541,1
521947828,1
1302612481,1
2056908051,1
746221474,1
2095148663,1
567960590,1
-981045920,1
-1548628441,1
-1396892739,1
-1646906517,1
1253570975,1
-1628272641,1
-1128203366,1
-1991713211,1
271081897,1
-1504283741,1
-1646252071,1
-973267555,1
-773444395,1
303725361,1
2088540278,1
-611021491,1
-2003301693,1
-158841647,1
-916818950,1
1872150503,1
-569290450,1
293168531,1
1273449170,1
1504899980,1
-1210331012,1
1595984962,1
-1578927951,1
-274608071,1
372255375,1
-855154345,1
-1422784140,1
1057475246,1
-1977098215,1
989169722,1
1877897905,1
-836155477,1
1790135595,1
1879488003,1
927699801,1
1509327363,1
-1368774103,1
786046103,1
644971395,1
-202982586,1
-1704517759,1
1839293632,1
-86735534,1
1623779963,1
1765185680,1
1035196449,1
885110164,1
-1996425683,1
658470970,1
-675736002,1
-1437001107,1
-1324870376,1
-415938949,1
706322397,1
-1740887296,1
-4714521,1
605880867,1
1224351878,1
-1199657860,1
514650877,1
-2118046847,1
1421468336,1
-616876889,1
-469643556,1
-805883254,1
-373672060,1
-139317934,1
624964305,1
1877588581,1
-1487363324,1
-1984892945,1
1186692554,1
1936542483,1
-836658639,1
720108593,1
1327711327,1
-579908133,1
-487144252,1
1035714023,1
-1086203444,1
1522983085,1
-168726904,1
79933898,1
-1640027238,1
-108463085,1
761688048,1
165375514,1
-1952135529,1
645934486,1
-424358412,1
-664841671,1
-188018333,1
1606877225,1
644885420,1
-1992435067,1
-1899512491,1
-77570991,1
1795184453,1
-946179088,1
625346420,1
901871676,1
-1043961634,1
-117964879,1
-1394990425,1
-182716642,1
148574624,1
1042284656,1
-2141665589,1
804814031,1
-1407088018,1
-926811949,1
-955278726,1
-84848195,1
484802752,1
-148995705,1
69310930,1
-289441568,1
-27835697,1
-1339665596,1
1360454010,1
-1459635913,1
1955048725,1
1341560619,1
-2021747851,1
698641513,1
1764376733,1
509695761,1
939736993,1
-1476456282,1
-1505948706,1
-1125511050,1
-1240409066,1
-2023272639,1
-98231803,1
-393694675,1
843147018,1
560840550,1
1856796503,1
-440021674,1
1885677902,1
1241291961,1
303046493,1
-1105505180,1
437126884,1
1681896132,1
1792438861,1
527866891,1
-1175490545,1
-1803219429,1
1614391991,1
-1304011000,1
832267919,1
-749602007,1
404768012,1
532713727,1
451979100,1
1416796244,1
-916641608,1
1920344866,1
-577154952,1
253770002,1
-688721811,1
-651295967,1
-1002770774,1
1516507820,1
2101753827,1
1179485669,1
60508468,1
314044850,1
-512669000,1
373298499,1
2009419415,1
1078990418,1
-233440173,1
-1373430031,1
-1455567106,1
1490315475,1
1469463678,1
-664446811,1
2058381223,1
556971621,1
2143622332,1
-2057045253,1
-1118953090,1
-1222492415,1
-1890552389,1
909375681,1
166102975,1
-1447246,1
-1981201321,1
-737501635,1
-95516786,1
-1384275019,1
-1335376212,1
-1806081874,1
1843555779,1
1655001803,1
-1139051215,1
-1060445545,1
-883160636,1
105443436,1
1409191392,1
-470953567,1
774272099,1
1574467410,1
-1012558460,1
2124342740,1
712463475,1
-967800732,1
-1719820834,1
579074576,1
81620490,1
-285661899,1
-1007648308,1
-629817534,1
927156688,1
-2041666815,1
-4336502,1
-366741383,1
-1154131576,1
201934257,1
127054958,1
1266941237,1
1994713251,1
441618010,1
-1079564789,1
-713586448,1
1246531342,1
-1494034137,1
204290885,1
2109222503,1
-1829220896,1
223182426,1
10078422,1
1170393332,1
1751164635,1
-1668259734,1
-858212144,1
-1816034643,1
418026000,1
1793464252,1
-1255072903,1
-1319491775,1
1182121224,1
421334550,1
-1873903712,1
2099232425,1
-1463411087,1
1144919928,1
-1415951362,1
1880127549,1
84132708,1
1591889988,1
-1955280607,1
748079639,1
1216601424,1
-1969488790,1
1976731837,1
-680021203,1
1752651237,1
-144481998,1
-370259384,1
1603189078,1
-1262180958,1
1520704234,1
-569674495,1
1194184225,1
376524071,1
2085830598,1
-2146006783,1
340393190,1
1813123686,1
963143162,1
1166680268,1
-1449842032,1
-1972208312,1
1454861431,1
-416402273,1
-1187958899,1
-10697524,1
-668411872,1
-486065422,1
713206527,1
-234826564,1
1454269241,1
1223382433,1
446714503,1
1643060514,1
-1850088674,1
1907289548,1
807661921,1
-1385562923,1
36244895,1
-137476629,1
-159106150,1
-1182724086,1
142586455,1
1414633524,1
-1721589870,1
-87197687,1
402243497,1
1995524346,1
-1289692613,1
-64383184,1
2105651809,1
463724653,1
913362554,1
901867281,1
-212527087,1
-1749596814,1
-1154367799,1
1358466293,1
-129986250,1
-1889387937,1
-1232428992,1
487888585,1
-1642033176,1
-1039080836,1
2106822964,1
-837071392,1
899125169,1
324669858,1
-841909800,1
476817662,1
-192055518,1
-1132764174,1
1703561139,1
-1705623967,1
1151387923,1
1800166988,1
-1662756625,1
-993473486,1
130972971,1
-926136060,1
-1520348399,1
-867889887,1
-1208524134,1
-837182442,1
1700391416,1
1094620896,1
72756343,1
-1226325186,1
716654258,1
851807173,1
-309451203,1
1908705433,1
1877746072,1
-32748193,1
1268454525,1
-2022711997,1
-16923142,1
862892517,1
-609963880,1
-289238667,1
-1183350373,1
138127378,1
-626344794,1
549218471,1
-1302482434,1
285620582,1
490625987,1
697307972,1
1599162699,1
1272005750,1
1702091844,1
-1520811076,1
-1855838537,1
177193701,1
-976242667,1
-1434936159,1
-2008183647,1
-670662648,1
1177852625,1
-87952723,1
-1167098106,1
262003836,1
1354294263,1
-1973049178,1
-646165893,1
-411964505,1
-289856662,1
-1716341703,1
-792848428,1
696246866,1
2118691389,1
-723090620,1
760955161,1
485137284,1
694422295,1
-700897453,1
1780960236,1
-1780943583,1
-1131681403,1
-1979768110,1
875724515,1
-1087860489,1
1915906083,1
1647948518,1
2065327295,1
1612738343,1
300637977,1
586426721,1
265806986,1
305294669,1
2036431370,1
578512271,1
-508698179,1
-1926407384,1
673814041,1
738113362,1
-195099878,1
459023965,1
-940039402,1
-2002225123,1
-340478356,1
1592513997,1
1857739597,1
125647504,1
-115879612,1
-419999741,1
-1303509560,1
-1936989002,1
1777808912,1
-753748694,1
1678689148,1
1651674379,1
386241281,1
-228776149,1
-406688121,1
-2011456759,1
-1086046599,1
2067737353,1
1703781929,1
-1074873409,1
-1592188137,1
2119164183,1
1204781448,1
-1970413516,1
277183186,1
1769141713,1
-1593138262,1
-2107470308,1
2033216487,1
1527171068,1
-2146394665,1
195771216,1
417846139,1
-1167201550,1
-2133086274,1
682028919,1
85711169,1
-1501280854,1
-25244469,1
2011634500,1
976825084,1
-1708830449,1
-1013541160,1
1722645481,1
1089481201,1
1312636139,1
-623401447,1
-403403997,1
2053518827,1
-368121642,1
-1900630566,1
613644057,1
1594815091,1
17647765,1
-866167947,1
1562720977,1
-2082653907,1
-924643890,1
240133896,1
-1283633657,1
-1422296061,1
1954955515,1
1797182457,1
-1960616199,1
1276472153,1
2014755512,1
609696821,1
-2075922642,1
606792278,1
-2102161875,1
-2019770910,1
981318963,1
-1823030269,1
1093087204,1
-1975330479,1
-505407099,1
-503989217,1
1113824397,1
1877918358,1
444443480,1
1063960745,1
2099657136,1
1804360834,1
1418161615,1
87637823,1
-691088478,1
638397241,1
-1541513097,1
-1891108778,1
-989665680,1
2015457992,1
-128866849,1
-1707140369,1
-648299815,1
1198605073,1
-1250737636,1
-631608300,1
932689056,1
213324158,1
-862638573,1
1612129564,1
2002258135,1
-569434126,1
1088697591,1
1640352913,1
-2103431410,1
-299270108,1
-1931693365,1
-402690555,1
1768559200,1
74216816,1
1308643417,1
-484470931,1
1973882053,1
1322333323,1
733442365,1
2086847250,1
-1016821271,1
-1838024949,1
-762462023,1
664439045,1
1966017573,1
45884737,1
26227443,1
-1285370590,1
150640885,1
1046797955,1
2125594688,1
-916910756,1
276469673,1
1929102547,1
-1275962551,1
1076718676,1
805851893,1
-600246343,1
-2024727251,1
-1974420984,1
555350013,1
-1706419067,1
1479704846,1
-2119553474,1
-2137375217,1
-2008133921,1
-849378379,1
-442400820,1
-700459629,1
791253780,1
-67950949,1
2132464369,1
-2086557940,1
39671533,1
53931204,1
-446622372,1
436623408,1
-1838585809,1
928904746,1
-1542422460,1
-2075213398,1
-457237256,1
-2496139,1
685176692,1
1496572576,1
1199313559,1
-1096021744,1
1174671393,1
1894185352,1
-1156702280,1
2005562702,1
-1510280702,1
1838527270,1
1163992375,1
-1609430700,1
-1824948570,1
1812623020,1
-310238653,1
-1364025227,1
-1217841907,1
-1325678271,1
671344783,1
-460667798,1
1527782231,1
-1013471209,1
514228679,1
1241404182,1
-58296854,1
-745830801,1
126838719,1
591508571,1
-2067548775,1
-1634385250,1
-89169913,1
-485169295,1
1150487924,1
974033704,1
991933729,1
1919818639,1
-1216401916,1
-1738815922,1
1046836284,1
1532901187,1
823753668,1
572154061,1
-1395170695,1
-1571535278,1
1262831252,1
991234417,1
1973746371,1
-1129778194,1
-738463278,1
-713437266,1
-1139587756,1
593949236,1
-1830352772,1
1250399999,1
-545463023,1
-745080956,1
-1105044489,1
21633674,1
-363594919,1
392461346,1
-747290152,1
-201501582,1
130709918,1
-840607038,1
352711995,1
-540231913,1
-472559751,1
327602207,1
1631942128,1
-927386127,1
434618718,1
704475761,1
1342100972,1
2115122774,1
-2107634717,1
-1798317648,1
-2072091278,1
-1404599794,1
-255712192,1
1616649336,1
245239123,1
13627840,1
-1747334623,1
1689742386,1
-1571932132,1
1460090637,1
-875445522,1
1567456591,1
-538361392,1
2138714793,1
1723385293,1
668679073,1
1225462681,1
1284237606,1
1380376057,1
-850465231,1
-1247834264,1
1689126142,1
-1695968657,1
1003983969,1
-167443544,1
-1433591773,1
-256769785,1
-1333104134,1
1565019061,1
-1010392565,1
-2117404589,1
477564854,1
-1789846781,1
1481163508,1
1044386132,1
-1524260322,1
1050848196,1
151226539,1
1969804374,1
-1903382051,1
-1237766972,1
-1287506333,1
-432853646,1
175298898,1
-15478175,1
-1281396259,1
-695315414,1
2137021001,1
948043733,1
-78185606,1
1859167526,1
231454596,1
-1462291278,1
1926514999,1
1293567234,1
1104684289,1
213108942,1
987688170,1
945583040,1
-1755651849,1
-593219776,1
1989828381,1
1116778529,1
1678767053,1
1119379721,1
1624941736,1
387233625,1
375217243,1
1234845356,1
-2063518650,1
49107123,1
-1453681751,1
-680710498,1
1941819775,1
937848077,1
100887310,1
-2131213055,1
1781349904,1
1278321577,1
-31394138,1
-448512680,1
369612547,1
299205427,1
1384876681,1
2010406046,1
1320757107,1
-58041771,1
1739099205,1
-1040127628,1
1983761217,1
-1435080635,1
105629275,1
-796583366,1
1281950546,1
1429710298,1
-543376597,1
1501683726,1
-1217562749,1
552847461,1
-149918557,1
-878884265,1
625786231,1
2049796613,1
-1659627858,1
1880083575,1
-1633395653,1
-922737624,1
2035854214,1
1455081405,1
-1346937933,1
705887828,1
1151754822,1
-1036171788,1
1662489751,1
-1215348357,1
-1018093821,1
-1416397572,1
2112409805,1
-1675508867,1
-1898781484,1
302737509,1
1345815136,1
-1132209438,1
-140938470,1
260388225,1
-329834326,1
776318045,1
-1355872948,1
-1914804497,1
-938434486,1
-1493436677,1
-105603325,1
723646031,1
-268051685,1
-995212968,1
-86891519,1
-559818370,1
1157398236,1
-1905555073,1
-1659636626,1
-591028890,1
-1129955800,1
638182443,1
-106417934,1
657302933,1
-1983993563,1
-1306802936,1
-877116967,1
1722492649,1
-1451369146,1
-821642483,1
-1117514090,1
-908030830,1
1355840260,1
-1255778549,1
1347249398,1
1276481824,1
-1456125506,1
805403609,1
-298736842,1
-1127199522,1
1559655755,1
-56981987,1
1365054096,1
-205669374,1
1764731920,1
-490961572,1
749698394,1
1976034874,1
-1566132431,1
-964304778,1
1968817510,1
-318244627,1
290507912,1
1224391775,1
-545415433,1
1679002843,1
164247996,1
60234000,1
-1213398660,1
576634677,1
1432954183,1
229563044,1
-1081401032,1
585424444,1
-487520742,1
1641821921,1
-2064867047,1
-1488330354,1
468832355,1
1286364942,1
-676053159,1
-1469612958,1
1678557629,1
1711541545,1
1519535359,1
1883550630,1
1615258740,1
1856826459,1
-1132544839,1
310024390,1
193227972,1
-148508649,1
-992144780,1
735947900,1
-168172908,1
-211747484,1
181113806,1
1269162267,1
-1614675947,1
968514742,1
-1589017730,1
-17094800,1
-945968021,1
-2145504302,1
-1031330444,1
1548239718,1
-89141472,1
665945183,1
-1103692412,1
1831936886,1
-770003060,1
1467783274,1
-1431013705,1
-1514473225,1
-1106470651,1
1821631062,1
464940537,1
-1461042391,1
-544598717,1
1270381141,1
-886420003,1
147007577,1
-133741301,1
1366113497,1
-1746721211,1
-658175929,1
-1224115416,1
-760703503,1
805189363,1
1818504709,1
-775064471,1
-64773388,1
137990565,1
2134895481,1
1601006935,1
734714627,1
-1179002608,1
-484243031,1
-121066129,1
-186687067,1
-785838316,1
1835430251,1
-601596146,1
-1651413297,1
-1270220362,1
-2075206549,1
1369240847,1
667310301,1
-1619414052,1
410041253,1
-942523650,1
-564897713,1
-1806525079,1
519217592,1
1112108035,1
825771409,1
1246120613,1
1467384878,1
-1050890670,1
515901950,1
-514529016,1
431760587,1
-1816530729,1
-26535321,1
-1808825265,1
784744320,1
1344372128,1
1537842369,1
349686843,1
-75070359,1
813443805,1
1128626382,1
-59136493,1
1152835406,1
-1218215711,1
-1324703282,1
581699238,1
-50787028,1
1159919023,1
598610283,1
1824346529,1
1893639549,1
-630185062,1
-180393660,1
-1351097143,1
-1147917045,1
-1239977310,1
1530375096,1
767455672,1
-1458788169,1
-1782505033,1
-1441395727,1
-1348556661,1
-771192171,1
971405517,1
555268734,1
1603237709,1
1262398114,1
869222042,1
518284798,1
1406300324,1
804006391,1
2082842909,1
1599108808,1
1912843399,1
-1659872305,1
342284916,1
2021813650,1
-294940922,1
-1405247639,1
85181883,1
1184556691,1
-2020174067,1
1926930093,1
1344193499,1
702820360,1
242576558,1
-2062506792,1
687429079,1
1449326386,1
-2093087519,1
1544268259,1
-896645318,1
808316689,1
1563377384,1
-300079910,1
-181441395,1
-1633089712,1
-545702557,1
-1480563285,1
683589376,1
778832245,1
634489207,1
1159773616,1
583900138,1
448267955,1
-1453277414,1
-1954034626,1
-1199618455,1
-431861294,1
-269859757,1
2099913536,1
-677753541,1
-61115685,1
473630373,1
-834768665,1
-567750177,1
-1616177865,1
-1846005645,1
-96381241,1
1973185798,1
-1957497214,1
769652747,1
1183584010,1
170956497,1
608255130,1
900956070,1
-1936163248,1
1343865525,1
-1497305920,1
-1692494977,1
-150227292,1
1426540488,1
1929132677,1
1382235692,1
1484901805,1
-442885575,1
1352690649,1
-1743605494,1
-245760424,1
-1055491197,1
-869981540,1
1657908067,1
1478523607,1
848363088,1
976773708,1
688731105,1
-1664522170,1
196958226,1
1103205512,1
1937512886,1
216801847,1
1150114041,1
1804444270,1
-1097166136,1
-389425458,1
-92128581,1
-708695725,1
76209497,1
472779372,1
-1157973231,1
-2019244316,1
474203535,1
1274536628,1
242245423,1
-893719581,1
-332777245,1
-1786001120,1
-856366042,1
-2041509847,1
-1244580145,1
-1875043544,1
-1878828095,1
-2126965688,1
361882539,1
2079728628,1
-1433601204,1
-204144821,1
545857178,1
-1215624422,1
350600981,1
-692945612,1
242791328,1
302197548,1
-2020796753,1
-455448343,1
-920850830,1
-505568189,1
-717016035,1
-785268553,1
-329552572,1
114343872,1
2096513679,1
941916311,1
-550333199,1
-1179735509,1
2100324002,1
-1780425260,1
1091363739,1
1729966674,1
20197215,1
-826404892,1
-604057181,1
-624874702,1
